id,index,viv.x,powiat,name,oname,rid,pow,grcode,code,geom,town,viv.y,jg_geom
narodycze_owr_kiv,140706,kij,owrucki,narodycze,Narodycze,23409,owr,kij_owr,narodycze_kij_owr,"[3237020.285182578, 6656796.174424397]","Narodychi, Ukraine",Ukraine SSR,"{'lat': '51.2', 'long': '29.083333333333'}"
norynsk_owr_kiv,140707,kij,owrucki,nordzynsk,Noryńsk,23410,owr,kij_owr,nordzynsk_kij_owr,"[3183531.23962199, 6667872.152419407]",,,
owrucz_owr_kiv,140708,kij,owrucki,owrucz,Owrucz,2199,owr,kij_owr,owrucz_kij_owr,"[3206479.4754024525, 6678711.290997246]",,,
sylweszna,140709,wol,"",sylweszna,sylweszna,,"",wol_,sylweszna_wol_,,,,
wieledniki_owr_kiv,140710,kij,owrucki,wieledniki,Wieledniki,23412,owr,kij_owr,wieledniki_kij_owr,"[3169645.8939851737, 6676476.09373083]","Novi Velednyky, Ukraine",Ukraine SSR,"{'lat': '51.316666666667', 'long': '28.466666666667'}"
lubianka_zhy_kiv_kiv,140711,kij,kijowski,lubianka,Łubianka,19343,kij,kij_kij,lubianka_kij_kij,"[3312293.5390542066, 6677542.59470703]","Luhyny, Ukraine",Ukraine SSR,"{'lat': '51.083333333333', 'long': '28.4'}"
luhiny_owr_kiv,140712,kij,owrucki,luhyny,Łuhiny,23408,owr,kij_owr,luhyny_kij_owr,"[3161835.5253755474, 6634308.952085604]",,,
_luk_wol,140801,wol,lucki,bersteczko,Beresteczko,22580,luc,wol_luc,bersteczko_wol_luc,"[2796301.0277338354, 6509619.177407647]",,,
luk_wol_luk_wol,140802,wol,lucki,boromel,Boremel,11558,luc,wol_luc,boromel_wol_luc,"[2803587.219654374, 6526656.706357452]",,,
błudów_wlo_wol,140803,wol,wlodzimierski,bludow,Błudów,11542,wlo,wol_wlo,bludow_wol_wlo,"[2986145.943742419, 6554661.061466814]",,,
drużkopol_wlo_wol,140804,wol,wlodzimierski,druszkopol,Drużkopol,22609,wlo,wol_wlo,druszkopol_wol_wlo,"[2748113.286713513, 6519981.702285212]",,,
horochów_wlo_wol,140805,wol,wlodzimierski,horochow,Horochów,22610,wlo,wol_wlo,horochow_wol_wlo,"[2756246.6247709743, 6533499.766170222]","Horokhiv, Ukraine",Wołyń,"{'lat': '50.5', 'long': '24.766666666667'}"
hulowka_wlo_wol,140806,wol,wlodzimierski,hulowka,hulowka,,wlo,wol_wlo,hulowka_wol_wlo,,,,
jeziorzany_luk_wol,140807,wol,lucki,jeziorzany,Jeziorzany,22644,luc,wol_luc,jeziorzany_wol_luc,"[2761580.9011215055, 6624504.210644152]",,,
kisielin_wlo_wol,140808,wol,wlodzimierski,kisielin,Kisielin,22618,wlo,wol_wlo,kisielin_wol_wlo,"[2758808.632608188, 6594222.827676696]","Kiselin, Ukraine",Wołyń,"{'lat': '50.866666666667', 'long': '24.816666666667'}"
"",140809,kr,lelowski,lesniow,Leśniów,8089,lel,kr_lel,lesniow_kr_lel,"[2156974.3638785565, 6556582.368310056]",,,
"",140810,wol,wlodzimierski,michalowka,Michałówka,22633,wlo,wol_wlo,michalowka_wol_wlo,"[2823477.723159386, 6472780.963633036]",,,
milatyn_wlo_wol,140811,wol,wlodzimierski,milatyn,Milatyn,22636,wlo,wol_wlo,milatyn_wol_wlo,"[2964058.3900516913, 6523516.9573189905]",,,
orychow_wlo_wol,140812,wol,wlodzimierski,orychow,orychow,,wlo,wol_wlo,orychow_wol_wlo,,"Orikhiv, Ukraine",Ukraine SSR,"{'lat': '47.566666666667', 'long': '35.783333333333'}"
oździutycze_wlo_wol,140813,wol,wlodzimierski,ozdiutycze,Oździutycze,22643,wlo,wol_wlo,ozdiutycze_wol_wlo,"[2749905.344631026, 6592897.034654087]",,,
poryck_wlo_wol,140814,wol,wlodzimierski,poryck,Poryck,22645,wlo,wol_wlo,poryck_wol_wlo,"[2722108.7987144412, 6554692.491959543]",,,
"",140815,wol,"",rozenpol,rozenpol,,"",wol_,rozenpol_wol_,,,,
sokolow_dro_pdl,140816,pod,"",sokol,Sokół,10208,"",pod_,sokol_pod_,"[2966856.8678049133, 6195658.961002282]",,,
_wlo_wol,140817,wol,wlodzimierski,stobuchwa,Stobychwa,22650,wlo,wol_wlo,stobuchwa_wol_wlo,"[2802565.1349826716, 6690541.405981199]",,,
stolowka,140818,wol,"",stolowka,stolowka,,"",wol_,stolowka_wol_,,,,
strzemilce_bug_bel,140819,wol,buski,stremilche,Strzemilcze,22413,bus,wol_bus,stremilche_wol_bus,"[2788204.3438088065, 6504627.666967565]",,,
świniuchy_wlo_wol,140820,wol,wlodzimierski,swiniuchy,Świniuchy,22653,wlo,wol_wlo,swiniuchy_wol_wlo,"[2755154.278945491, 6556283.46669175]","Pryvitne, Ukraine",Wołyń,"{'lat': '50.633333333333', 'long': '24.75'}"
torczyn_luk_wol,140821,wol,lucki,torczyn,Torczyn,22655,luc,wol_luc,torczyn_wol_luc,"[2780650.9185341513, 6579017.4449559]","Torchin, Ukraine",Wołyń,"{'lat': '50.766666666667', 'long': '25'}"
turzysk_wlo_wol,140822,wol,wlodzimierski,turzysk,Turzysk,22656,wlo,wol_wlo,turzysk_wol_wlo,"[2732090.61745182, 6638905.489693988]","Turiysk, Ukraine",Wołyń,"{'lat': '51.1', 'long': '24.533333333333'}"
uściług_wlo_wol,140823,wol,wlodzimierski,uscilug,Uściług,22657,wlo,wol_wlo,uscilug_wol_wlo,"[2689300.8562948634, 6597280.359233366]","Ustyluh, Ukraine",Wołyń,"{'lat': '50.866666666667', 'long': '24.15'}"
włodzimierz_wlo_wol,140824,wol,wlodzimierski,wlodzimierz,Włodzimierz,22661,wlo,wol_wlo,wlodzimierz_wol_wlo,"[2705878.0469149514, 6595231.860319854]","Volodymyr Volynskyy, Ukraine",Wołyń,"{'lat': '50.85', 'long': '24.333333333333'}"
łobaczówka_wlo_wol,140825,wol,wlodzimierski,lobaczowka,Łobaczówka,22629,wlo,wol_wlo,lobaczowka_wol_wlo,"[2781347.179262554, 6519116.44632335]",,,
łokacze_wlo_wol,140826,wol,wlodzimierski,lokacze,Łokacze,22630,wlo,wol_wlo,lokacze_wol_wlo,"[2742124.4505165946, 6574400.853167022]","Lokachi, Ukraine",Wołyń,"{'lat': '50.733333333333', 'long': '24.65'}"
